adress,info,price,district,date,street,dom,clean,rooms,m2,floor,max_floors,rubm2
"микрорайон Керамический, Композитора Танеева, 12","3-к квартира, 63.3 м², 5/9 эт.",2570000,р-н Красноармейский,,Композитора Танеева,12,Композитора Танеева 12,3,63.3,5,9,40600.31595576619
" 64 Армии, 38","3-к квартира, 54.2 м², 1/5 эт.",1990000,р-н Кировский,,64 Армии,38,64 Армии 38,3,54.2,1,5,36715.86715867159
"пр-кт Героев Сталинграда, 49","3-к квартира, 58 м², 7/9 эт.",2640000,р-н Красноармейский,,пр-кт Героев Сталинграда,49,пр-кт Героев Сталинграда 49,3,58.0,7,9,45517.24137931035
"Волгоград, Сухова, 25","3-к квартира, 66 м², 14/16 эт.",2999000,р-н Советский,,Сухова,25,Сухова 25,3,66.0,14,16,45439.393939393936
" Циолковского, 1А","3-к квартира, 77 м², 5/5 эт.",3300000,р-н Ворошиловский,,Циолковского,1,Циолковского 1,3,77.0,5,5,42857.142857142855
" маршала Еременко, 70","3-к квартира, 63 м², 10/11 эт.",3250000,р-н Краснооктябрьский,,маршала Еременко,70,маршала Еременко 70,3,63.0,10,11,51587.30158730159
"район Семь Ветров, 8 Воздушной Армии, 9А","3-к квартира, 101.3 м², 13/14 эт.",7200001,р-н Дзержинский,,8 Воздушной Армии,9,8 Воздушной Армии 9,3,101.3,13,14,71076.02171767029
"район Семь Ветров, 8 Воздушной Армии, 9А","3-к квартира, 103 м², 12/14 эт.",7700000,р-н Дзержинский,,8 Воздушной Армии,9,8 Воздушной Армии 9,3,103.0,12,14,74757.28155339806
" академика Павлова, 12","3-к квартира, 67.6 м², 3/9 эт.",2650000,р-н Тракторозаводский,,академика Павлова,12,академика Павлова 12,3,67.6,3,9,39201.18343195267
"Калинина, 2а","3-к квартира, 124 м², 27/27 эт.",6800000,р-н Ворошиловский,,Калинина,2,Калинина 2,3,124.0,27,27,54838.709677419356
"Батальонная, 9","3-к квартира, 99.6 м², 10/18 эт.",6600000,р-н Центральный,,Батальонная,9,Батальонная 9,3,99.6,10,18,66265.06024096385
" Циолковского, 24","3-к квартира, 56.4 м², 1/9 эт.",2850000,р-н Ворошиловский,,Циолковского,24,Циолковского 24,3,56.4,1,9,50531.914893617024
"Гражданская, 34","3-к квартира, 66.1 м², 3/9 эт.",3650000,р-н Красноармейский,,Гражданская,34,Гражданская 34,3,66.1,3,9,55219.36459909229
" маршала Еременко, 21","3-к квартира, 53 м², 5/5 эт.",2000000,р-н Краснооктябрьский,,маршала Еременко,21,маршала Еременко 21,3,53.0,5,5,37735.84905660377
" Рокоссовского, 42","3-к квартира, 53.4 м², 7/9 эт.",3170000,р-н Центральный,,Рокоссовского,42,Рокоссовского 42,3,53.4,7,9,59363.29588014982
"б-р Энгельса, 2","3-к квартира, 65 м², 6/9 эт.",3040000,р-н Красноармейский,,б-р Энгельса,2,б-р Энгельса 2,3,65.0,6,9,46769.230769230766
"РабочеКрестьянская, 33","3-к квартира, 75.2 м², 2/5 эт.",3100000,р-н Ворошиловский,,РабочеКрестьянская,33,РабочеКрестьянская 33,3,75.2,2,5,41223.40425531915
"пр-кт В.И. Ленина, 72А","3-к квартира, 82.1 м², 1/9 эт.",5430000,р-н Центральный,,пр-кт В.И. Ленина,72,пр-кт В.И. Ленина 72,3,82.1,1,9,66138.85505481121
"Пугачевская, 20","3-к квартира, 108 м², 9/16 эт.",9000000,р-н Ворошиловский,,Пугачевская,20,Пугачевская 20,3,108.0,9,16,83333.33333333333
"Пролетарская, 15","3-к квартира, 61.1 м², 5/5 эт.",1600000,р-н Красноармейский,,Пролетарская,15,Пролетарская 15,3,61.1,5,5,26186.579378068738
"Пражская, 1","Своб. планировка, 113 м², 6/9 эт.",9000000,р-н Центральный,29 июня 10:23,Пражская,1,Пражская 1,Своб. планировка,113.0,6,9,79646.01769911505
"Новороссийская, 8","4-к квартира, 145 м², 17/18 эт.",8300000,р-н Центральный,1 июля 17:02,Новороссийская,8,Новороссийская 8,4,145.0,17,18,57241.379310344826
"Пролетарская, 31","Студия, 14 м², 1/9 эт.",830000,р-н Красноармейский,1 июля 18:51,Пролетарская,31,Пролетарская 31,Студия,14.0,1,9,59285.71428571428
"микрорайон Жилгородок, Колпинская, 5","4-к квартира, 58 м², 5/5 эт.",2200000,р-н Дзержинский,1 июля 18:08,Колпинская,5,Колпинская 5,4,58.0,5,5,37931.03448275862
" Циолковского, 39","4-к квартира, 99.9 м², 9/10 эт.",8400000,р-н Ворошиловский,1 июля 18:09,Циолковского,39,Циолковского 39,4,99.9,9,10,84084.08408408408
" Ангарский, Тургенева, 4","4-к квартира, 58 м², 1/5 эт.",2050000,р-н Дзержинский,1 июля 17:30,Тургенева,4,Тургенева 4,4,58.0,1,5,35344.8275862069
"Пражская, 1","Своб. планировка, 113 м², 6/9 эт.",9000000,р-н Центральный,,Пражская,1,Пражская 1,Своб. планировка,113.0,6,9,79646.01769911505
" Канунникова, 9","4-к квартира, 220 м², 6/9 эт.",30000000,р-н Ворошиловский,,Канунникова,9,Канунникова 9,4,220.0,6,9,136363.63636363635
" Замечетинский, Ивана Франко, 10","4-к квартира, 82.2 м², 1/2 эт.",1599000,р-н Тракторозаводский,1 июля 17:19,Ивана Франко,10,Ивана Франко 10,4,82.2,1,2,19452.554744525547
"пр-кт Металлургов, 76","4-к квартира, 73 м², 4/9 эт.",3050000,р-н Краснооктябрьский,1 июля 16:45,пр-кт Металлургов,76,пр-кт Металлургов 76,4,73.0,4,9,41780.82191780822
" генерала Штеменко, 43","4-к квартира, 98 м², 4/9 эт.",4400000,р-н Краснооктябрьский,29 июня 06:30,генерала Штеменко,43,генерала Штеменко 43,4,98.0,4,9,44897.95918367347
" Таращанцев, 61","4-к квартира, 62 м², 5/5 эт.",2670000,р-н Краснооктябрьский,1 июля 14:04,Таращанцев,61,Таращанцев 61,4,62.0,5,5,43064.51612903226
" Ивана Морозова, 3","4-к квартира, 128 м², 9/9 эт.",5900000,р-н Дзержинский,1 июля 13:56,Ивана Морозова,3,Ивана Морозова 3,4,128.0,9,9,46093.75
" маршала Чуйкова, 19","4-к квартира, 93 м², 2/5 эт.",5500000,р-н Центральный,1 июля 13:55,маршала Чуйкова,19,маршала Чуйкова 19,4,93.0,2,5,59139.784946236556
" Гороховцев, 16","4-к квартира, 68 м², 8/9 эт.",3000000,р-н Тракторозаводский,1 июля 13:05,Гороховцев,16,Гороховцев 16,4,68.0,8,9,44117.64705882353
" Землячки, 46","4-к квартира, 74.2 м², 7/9 эт.",3350000,р-н Дзержинский,1 июля 12:28,Землячки,46,Землячки 46,4,74.2,7,9,45148.24797843666
" академика Богомольца, 20","4-к квартира, 58.7 м², 3/5 эт.",2770000,р-н Тракторозаводский,1 июля 11:53,академика Богомольца,20,академика Богомольца 20,4,58.7,3,5,47189.097103918226
" Пархоменко, 2А","Студия, 27 м², 2/19 эт.",1850000,р-н Центральный,1 июля 11:11,Пархоменко,2,Пархоменко 2,Студия,27.0,2,19,68518.51851851853
"район Семь Ветров, Константина Симонова, 34","4-к квартира, 82 м², 1/9 эт.",4100000,р-н Дзержинский,1 июля 11:11,Константина Симонова,34,Константина Симонова 34,4,82.0,1,9,50000.0
"Рионская, 22","4-к квартира, 72.1 м², 6/9 эт.",2899000,р-н Дзержинский,1 июля 10:39,Рионская,22,Рионская 22,4,72.1,6,9,40208.044382801665
"Авиаторская, 1А","4-к квартира, 160 м², 1/9 эт.",7480000,р-н Советский,1 июля 09:17,Авиаторская,1,Авиаторская 1,4,160.0,1,9,46750.0
" 51 Гвардейской дивизии, 10","4-к квартира, 57.6 м², 2/5 эт.",2399000,р-н Дзержинский,1 июля 08:12,51 Гвардейской дивизии,10,51 Гвардейской дивизии 10,4,57.6,2,5,41649.305555555555
"Советская, 25","Своб. планировка, 60 м², 1/5 эт.",4000000,р-н Центральный,27 июня 16:54,Советская,25,Советская 25,Своб. планировка,60.0,1,5,66666.66666666667
"Краснопресненская, 17","Студия, 22.4 м², 1/3 эт.",1000000,р-н Советский,1 июля 05:04,Краснопресненская,17,Краснопресненская 17,Студия,22.4,1,3,44642.857142857145
"Ополченская, 11","Студия, 17.2 м², 2/4 эт.",1000000,р-н Тракторозаводский,1 июля 04:42,Ополченская,11,Ополченская 11,Студия,17.2,2,4,58139.53488372093
"Юрьевская, 4","Студия, 18.6 м², 1/4 эт.",1000000,р-н Советский,1 июля 04:26,Юрьевская,4,Юрьевская 4,Студия,18.6,1,4,53763.44086021505
" Балакирева, 2","Студия, 30 м², 2/10 эт.",1900000,р-н Советский,1 июля 00:30,Балакирева,2,Балакирева 2,Студия,30.0,2,10,63333.333333333336
"Шекснинская, 64","4-к квартира, 127.5 м², 1/6 эт.",5736000,р-н Дзержинский,30 июня 20:31,Шекснинская,64,Шекснинская 64,4,127.5,1,6,44988.23529411765
" Николая Отрады, 6","4-к квартира, 123.3 м², 6/10 эт.",6500000,р-н Тракторозаводский,30 июня 18:14,Николая Отрады,6,Николая Отрады 6,4,123.3,6,10,52716.95052716951
"пр-кт маршала Жукова, 88","4-к квартира, 143.2 м², 9/9 эт.",6500000,р-н Дзержинский,30 июня 18:15,пр-кт маршала Жукова,88,пр-кт маршала Жукова 88,4,143.2,9,9,45391.06145251397
"Депутатская, 11А","5-к квартира, 115 м², 11/11 эт.",3990000,р-н Краснооктябрьский,30 июня 17:48,Депутатская,11,Депутатская 11,5,115.0,11,11,34695.65217391304
" Ангарский, Бурейская, 1Д","4-к квартира, 95 м², 4/12 эт.",3600000,р-н Дзержинский,30 июня 16:20,Бурейская,1,Бурейская 1,4,95.0,4,12,37894.73684210526
" Кирова, 92Б","4-к квартира, 101.6 м², 4/9 эт.",3300000,р-н Кировский,30 июня 15:09,Кирова,92,Кирова 92,4,101.6,4,9,32480.314960629923
" Замечетинский, Ивана Франко, 10","4-к квартира, 82.2 м², 1/2 эт.",1599000,р-н Тракторозаводский,30 июня 15:09,Ивана Франко,10,Ивана Франко 10,4,82.2,1,2,19452.554744525547
